prompt_id,category,run_id,timestamp,model,source_index,url,domain,title,source_extraction_method
P01,Faktische Frage,P01_R02,2026-06-16T17:35:19.175855+00:00,gemini-3.1-flash-lite,8,https://www.ipcc.ch/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R03,2026-06-16T17:35:28.348043+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R03,2026-06-16T17:35:28.348043+00:00,gemini-3.1-flash-lite,1,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R03,2026-06-16T17:35:28.348043+00:00,gemini-3.1-flash-lite,2,https://www.dwd.de/DE/leistungen/klimawandel/klimawandel.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R03,2026-06-16T17:35:28.348043+00:00,gemini-3.1-flash-lite,3,https://www.umweltbundesamt.de/themen/klima-energie/klimawandel,umweltbundesamt.de,,text_regex
P01,Faktische Frage,P01_R03,2026-06-16T17:35:28.348043+00:00,gemini-3.1-flash-lite,4,https://www.carbonbrief.org/,carbonbrief.org,,text_regex
P01,Faktische Frage,P01_R04,2026-06-16T17:35:38.011909+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R04,2026-06-16T17:35:38.011909+00:00,gemini-3.1-flash-lite,1,https://www.deutsches-klima-konsortium.de/de/klimaforschung/klimafakten.html,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R04,2026-06-16T17:35:38.011909+00:00,gemini-3.1-flash-lite,2,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R04,2026-06-16T17:35:38.011909+00:00,gemini-3.1-flash-lite,3,https://climate.copernicus.eu/,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R04,2026-06-16T17:35:38.011909+00:00,gemini-3.1-flash-lite,4,https://www.klimafakten.de/,klimafakten.de,,text_regex
P01,Faktische Frage,P01_R05,2026-06-16T17:35:47.819927+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/downloads/report/IPCC_AR6_SYR_SPM.pdf,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R05,2026-06-16T17:35:47.819927+00:00,gemini-3.1-flash-lite,1,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R05,2026-06-16T17:35:47.819927+00:00,gemini-3.1-flash-lite,2,https://wmo.int/publication-series/state-of-global-climate-2023,wmo.int,,text_regex
P01,Faktische Frage,P01_R05,2026-06-16T17:35:47.819927+00:00,gemini-3.1-flash-lite,3,https://www.dwd.de/DE/leistungen/klimawandelundanpassung/klimawandelundanpassung.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R05,2026-06-16T17:35:47.819927+00:00,gemini-3.1-flash-lite,4,https://www.carbonbrief.org/qa-the-ipccs-sixth-assessment-report-on-climate-change/,carbonbrief.org,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,1,https://wmo.int/publication-series/state-of-global-climate-2023,wmo.int,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,2,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,3,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,4,https://global-tipping-points.org/,global-tipping-points.org,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,5,https://www.umweltbundesamt.de/themen/klima-energie/klimawandel,umweltbundesamt.de,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,6,https://www.ipcc.ch,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,7,https://climate.nasa.gov,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R06,2026-06-16T17:35:57.471519+00:00,gemini-3.1-flash-lite,8,https://www.dwd.de/DE/klimaumwelt/klimawandel/klimawandel_node.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R07,2026-06-16T17:36:09.091247+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/assessment-report/ar6/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R07,2026-06-16T17:36:09.091247+00:00,gemini-3.1-flash-lite,1,https://public.wmo.int/en/our-mandate/climate/wmo-statement-state-of-global-climate,public.wmo.int,,text_regex
P01,Faktische Frage,P01_R07,2026-06-16T17:36:09.091247+00:00,gemini-3.1-flash-lite,2,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R07,2026-06-16T17:36:09.091247+00:00,gemini-3.1-flash-lite,3,https://www.umweltbundesamt.de/themen/klima-energie/klimawandel,umweltbundesamt.de,,text_regex
P01,Faktische Frage,P01_R07,2026-06-16T17:36:09.091247+00:00,gemini-3.1-flash-lite,4,https://www.dwd.de/DE/leistungen/klimawandelundanpassung/klimawandelundanpassung.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,1,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,2,https://www.dwd.de/DE/klimaumwelt/klimaumwelt_node.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,3,https://www.pik-potsdam.de/de/aktuelles/nachrichten/tipping-points-im-erdklimasystem,pik-potsdam.de,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,4,https://unfccc.int/de/process-and-meetings/das-pariser-abkommen,unfccc.int,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,5,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,6,https://climate.copernicus.eu/,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R08,2026-06-16T17:36:18.898136+00:00,gemini-3.1-flash-lite,7,https://www.deutsches-klima-konsortium.de/,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R09,2026-06-16T17:36:30.095747+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R09,2026-06-16T17:36:30.095747+00:00,gemini-3.1-flash-lite,1,https://www.deutsches-klima-konsortium.de/de/klimawissen/klimawissen-ipcc.html,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R09,2026-06-16T17:36:30.095747+00:00,gemini-3.1-flash-lite,2,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R09,2026-06-16T17:36:30.095747+00:00,gemini-3.1-flash-lite,3,https://public.wmo.int/en/our-mandate/climate/wmo-statement-state-of-global-climate,public.wmo.int,,text_regex
P01,Faktische Frage,P01_R09,2026-06-16T17:36:30.095747+00:00,gemini-3.1-flash-lite,4,https://climate.copernicus.eu/,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,1,https://climate.nasa.gov/vital-signs/global-temperature/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,2,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM.pdf,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,3,https://www.climate.gov/news-features/understanding-climate/climate-change-global-sea-level,climate.gov,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,4,https://www.pik-potsdam.de/de/aktuelles/nachrichten/klimawandel-kipppunkte-im-erdsystem-koennen-sich-gegenseitig-verstaerken,pik-potsdam.de,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,5,https://unfccc.int/process-and-meetings/the-paris-agreement,unfccc.int,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,6,https://www.ipcc.ch/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,7,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,8,https://www.deutsches-klima-konsortium.de/,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R10,2026-06-16T17:36:39.276032+00:00,gemini-3.1-flash-lite,9,https://www.carbonbrief.org/,carbonbrief.org,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,1,https://www.ipcc.ch/srocc/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,2,https://www.worldweatherattribution.org/,worldweatherattribution.org,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,3,https://www.science.org/doi/10.1126/science.abn7950,science.org,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,4,https://www.unep.org/emissions-gap-report-2023,unep.org,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,5,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,6,https://climate.copernicus.eu/,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R11,2026-06-16T17:36:49.177448+00:00,gemini-3.1-flash-lite,7,https://www.deutsches-klima-konsortium.de/,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,1,https://www.dwd.de/DE/klimaumwelt/klimaumwelt_node.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,2,https://climate.nasa.gov/vital-signs/ocean-warming/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,3,https://www.pik-potsdam.de/de/aktuelles/nachrichten/tipping-points-klimaschutz-wird-immer-dringender,pik-potsdam.de,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,4,https://unfccc.int/process-and-meetings/the-paris-agreement,unfccc.int,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,5,https://www.ipcc.ch/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,6,https://www.klimafakten.de/,klimafakten.de,,text_regex
P01,Faktische Frage,P01_R12,2026-06-16T17:36:58.759104+00:00,gemini-3.1-flash-lite,7,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM.pdf,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,1,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,2,https://www.carbonbrief.org/mapped-how-climate-change-affects-extreme-weather-around-the-world/,carbonbrief.org,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,3,https://ocean-climate.org/en/awareness/ipcc-special-report-on-the-ocean-and-cryosphere/,ocean-climate.org,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,4,https://www.pik-potsdam.de/de/aktuelles/nachrichten/klimawandel-kipppunkte-im-erdsystem-koennen-sich-gegenseitig-verstaerken,pik-potsdam.de,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,5,https://unfccc.int/process-and-meetings/the-paris-agreement,unfccc.int,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,6,https://www.ipcc.ch,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,7,https://www.pik-potsdam.de,pik-potsdam.de,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,8,https://climate.nasa.gov,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R13,2026-06-16T17:37:27.509389+00:00,gemini-3.1-flash-lite,9,https://www.dwd.de/DE/klimaumwelt/klimaumwelt_node.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R14,2026-06-16T17:37:47.401381+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R14,2026-06-16T17:37:47.401381+00:00,gemini-3.1-flash-lite,1,https://www.dwd.de/DE/klimaumwelt/klimaumwelt_node.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R14,2026-06-16T17:37:47.401381+00:00,gemini-3.1-flash-lite,2,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R14,2026-06-16T17:37:47.401381+00:00,gemini-3.1-flash-lite,3,https://www.umweltbundesamt.de/themen/klima-energie/klimawandel,umweltbundesamt.de,,text_regex
P01,Faktische Frage,P01_R14,2026-06-16T17:37:47.401381+00:00,gemini-3.1-flash-lite,4,https://public.wmo.int/en/our-mandate/climate/wmo-statement-state-of-global-climate,public.wmo.int,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,1,https://climate.copernicus.eu/global-climate-highlights-2023,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,2,https://www.worldweatherattribution.org/,worldweatherattribution.org,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,3,https://www.science.org/doi/10.1126/science.abn7950,science.org,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,4,https://www.ipcc.ch/srocc/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,5,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,6,https://www.dwd.de/DE/klimaumwelt/klimaumwelt_node.html,dwd.de,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,7,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R15,2026-06-16T17:37:58.195291+00:00,gemini-3.1-flash-lite,8,https://www.carbonbrief.org/,carbonbrief.org,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,1,https://climate.copernicus.eu/global-climate-highlights-2023,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,2,https://www.worldweatherattribution.org/,worldweatherattribution.org,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,3,https://climate.nasa.gov/vital-signs/sea-level/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,4,https://www.pik-potsdam.de/de/aktuelles/nachrichten/gefahren-fuer-das-klimasystem-die-tipping-points-verstehen,pik-potsdam.de,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,5,https://www.iea.org/reports/net-zero-by-2050,iea.org,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,6,https://www.deutsches-klima-konsortium.de/de/klimawandel.html,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R16,2026-06-16T17:38:08.113357+00:00,gemini-3.1-flash-lite,7,https://www.klimafakten.de/,klimafakten.de,,text_regex
P01,Faktische Frage,P01_R17,2026-06-16T17:38:17.987994+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R17,2026-06-16T17:38:17.987994+00:00,gemini-3.1-flash-lite,1,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R17,2026-06-16T17:38:17.987994+00:00,gemini-3.1-flash-lite,2,https://wmo.int/resources/state-of-the-global-climate,wmo.int,,text_regex
P01,Faktische Frage,P01_R17,2026-06-16T17:38:17.987994+00:00,gemini-3.1-flash-lite,3,https://www.umweltbundesamt.de/themen/klima-energie/klimawandel,umweltbundesamt.de,,text_regex
P01,Faktische Frage,P01_R17,2026-06-16T17:38:17.987994+00:00,gemini-3.1-flash-lite,4,https://climate.copernicus.eu/,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R17,2026-06-16T17:38:17.987994+00:00,gemini-3.1-flash-lite,5,https://www.klimafakten.de/,klimafakten.de,,text_regex
P01,Faktische Frage,P01_R18,2026-06-16T17:38:27.070173+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/assessment-report/ar6/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R18,2026-06-16T17:38:27.070173+00:00,gemini-3.1-flash-lite,1,https://www.deutsches-klima-konsortium.de/de/klimawandel-wissen.html,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R18,2026-06-16T17:38:27.070173+00:00,gemini-3.1-flash-lite,2,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R18,2026-06-16T17:38:27.070173+00:00,gemini-3.1-flash-lite,3,https://www.umweltbundesamt.de/themen/klima-energie/klimawandel,umweltbundesamt.de,,text_regex
P01,Faktische Frage,P01_R18,2026-06-16T17:38:27.070173+00:00,gemini-3.1-flash-lite,4,https://public.wmo.int/en/our-mandate/climate/wmo-statement-state-of-global-climate,public.wmo.int,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,1,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,2,https://www.worldweatherattribution.org/,worldweatherattribution.org,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,3,https://www.ipcc.ch/srocc/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,4,https://www.science.org/doi/10.1126/science.abn7950,science.org,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,5,https://www.ipcc.ch/report/ar6/syr/downloads/report/IPCC_AR6_SYR_LongerReport.pdf,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,6,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,7,https://climate.copernicus.eu/,climate.copernicus.eu,,text_regex
P01,Faktische Frage,P01_R19,2026-06-16T17:39:42.889993+00:00,gemini-3.1-flash-lite,8,https://www.deutsches-klimakonsortium.de/,deutsches-klimakonsortium.de,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,0,https://www.ipcc.ch/report/ar6/syr/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,1,https://wmo.int/publication-series/state-of-global-climate-2023,wmo.int,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,2,https://www.ipcc.ch/report/ar6/wg1/,ipcc.ch,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,3,https://global-tipping-points.org/,global-tipping-points.org,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,4,https://www.unep.org/resources/emissions-gap-report-2023,unep.org,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,5,https://www.deutsches-klima-konsortium.de/de/klimawandel.html,deutsches-klima-konsortium.de,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,6,https://www.klimafakten.de/,klimafakten.de,,text_regex
P01,Faktische Frage,P01_R20,2026-06-16T17:39:58.634559+00:00,gemini-3.1-flash-lite,7,https://climate.nasa.gov/,climate.nasa.gov,,text_regex
P02,Faktische Frage,P02_R01,2026-06-16T17:40:07.910646+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R01,2026-06-16T17:40:07.910646+00:00,gemini-3.1-flash-lite,1,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R02,2026-06-16T17:40:14.359854+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R02,2026-06-16T17:40:14.359854+00:00,gemini-3.1-flash-lite,1,https://www.bgbl.de/xaver/bgbl/start.xav?startbk=Bundesanzeiger_BGBl&jumpTo=bgbl123s1410.pdf,bgbl.de,,text_regex
P02,Faktische Frage,P02_R03,2026-06-16T17:40:21.827323+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R03,2026-06-16T17:40:21.827323+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Fachthemen/Arbeit/Mindestlohn-Mindestlohnverordnung/Mindestlohn-Mindestlohnverordnung/mindestlohn-mindestlohnverordnung_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R04,2026-06-16T17:40:28.227398+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
